0,0.40000000000000036,0.33333333333333326,0.4444444444444444,0.2,Iris-setosa
1,0.26666666666666705,0.4285714285714286,0.3333333333333335,0.2,Iris-setosa
2,0.20000000000000018,0.38095238095238093,0.5555555555555556,0.2,Iris-setosa
3,0.4666666666666668,0.6190476190476188,0.4444444444444444,0.2,Iris-setosa
4,0.7333333333333338,0.7619047619047616,0.7777777777777777,0.6000000000000001,Iris-setosa
5,0.20000000000000018,0.5238095238095237,0.4444444444444444,0.39999999999999997,Iris-setosa
6,0.4666666666666668,0.5238095238095237,0.5555555555555556,0.2,Iris-setosa
7,0.06666666666666732,0.2857142857142856,0.4444444444444444,0.2,Iris-setosa
8,0.40000000000000036,0.38095238095238093,0.5555555555555556,0.0,Iris-setosa
9,0.7333333333333338,0.6666666666666665,0.5555555555555556,0.2,Iris-setosa
10,0.3333333333333335,0.5238095238095237,0.6666666666666667,0.2,Iris-setosa
11,0.3333333333333335,0.33333333333333326,0.4444444444444444,0.0,Iris-setosa
12,0.0,0.33333333333333326,0.11111111111111116,0.0,Iris-setosa
13,1.0,0.8095238095238093,0.2222222222222221,0.2,Iris-setosa
14,0.9333333333333336,1.0,0.5555555555555556,0.6000000000000001,Iris-setosa
15,0.7333333333333338,0.7619047619047616,0.3333333333333335,0.6000000000000001,Iris-setosa
16,0.5333333333333332,0.5714285714285712,0.4444444444444444,0.39999999999999997,Iris-setosa
17,0.9333333333333336,0.714285714285714,0.7777777777777777,0.39999999999999997,Iris-setosa
18,0.5333333333333332,0.714285714285714,0.5555555555555556,0.39999999999999997,Iris-setosa
19,0.7333333333333338,0.5238095238095237,0.7777777777777777,0.2,Iris-setosa
20,0.5333333333333332,0.6666666666666665,0.5555555555555556,0.6000000000000001,Iris-setosa
21,0.20000000000000018,0.6190476190476188,0.0,0.2,Iris-setosa
22,0.5333333333333332,0.47619047619047605,0.7777777777777777,0.8,Iris-setosa
23,0.3333333333333335,0.5238095238095237,1.0,0.2,Iris-setosa
24,0.4666666666666668,0.33333333333333326,0.6666666666666667,0.2,Iris-setosa
25,0.4666666666666668,0.5238095238095237,0.6666666666666667,0.6000000000000001,Iris-setosa
26,0.6000000000000005,0.5714285714285712,0.5555555555555556,0.2,Iris-setosa
27,0.6000000000000005,0.5238095238095237,0.4444444444444444,0.2,Iris-setosa
28,0.26666666666666705,0.4285714285714286,0.6666666666666667,0.2,Iris-setosa
29,0.3333333333333335,0.38095238095238093,0.6666666666666667,0.2,Iris-setosa
30,0.7333333333333338,0.5238095238095237,0.5555555555555556,0.6000000000000001,Iris-setosa
31,0.6000000000000005,0.8571428571428568,0.5555555555555556,0.0,Iris-setosa
32,0.8000000000000003,0.9047619047619047,0.4444444444444444,0.2,Iris-setosa
33,0.40000000000000036,0.38095238095238093,0.5555555555555556,0.0,Iris-setosa
34,0.4666666666666668,0.4285714285714286,0.2222222222222221,0.2,Iris-setosa
35,0.8000000000000003,0.5714285714285712,0.3333333333333335,0.2,Iris-setosa
36,0.40000000000000036,0.38095238095238093,0.5555555555555556,0.0,Iris-setosa
37,0.06666666666666732,0.33333333333333326,0.3333333333333335,0.2,Iris-setosa
38,0.5333333333333332,0.5238095238095237,0.5555555555555556,0.2,Iris-setosa
39,0.4666666666666668,0.5714285714285712,0.3333333333333335,0.39999999999999997,Iris-setosa
40,0.13333333333333375,0.0,0.3333333333333335,0.39999999999999997,Iris-setosa
41,0.06666666666666732,0.4285714285714286,0.3333333333333335,0.2,Iris-setosa
42,0.4666666666666668,0.5714285714285712,0.6666666666666667,1.0,Iris-setosa
43,0.5333333333333332,0.714285714285714,1.0,0.6000000000000001,Iris-setosa
44,0.3333333333333335,0.33333333333333326,0.4444444444444444,0.39999999999999997,Iris-setosa
45,0.5333333333333332,0.714285714285714,0.6666666666666667,0.2,Iris-setosa
46,0.20000000000000018,0.4285714285714286,0.4444444444444444,0.2,Iris-setosa
47,0.666666666666667,0.6666666666666665,0.5555555555555556,0.2,Iris-setosa
48,0.4666666666666668,0.47619047619047605,0.4444444444444444,0.2,Iris-setosa
