0.2999999999999998,0.3125,0.24999999999999978,0.45454545454545436,Iris-virginica
0.733333333333333,0.5,0.5833333333333337,0.6363636363636365,Iris-virginica
0.46666666666666634,0.4374999999999998,0.45833333333333326,0.36363636363636354,Iris-virginica
0.5333333333333332,0.5,0.5416666666666667,0.7272727272727273,Iris-virginica
0.8999999999999999,0.5,0.8749999999999998,0.6363636363636365,Iris-virginica
0.0,0.18749999999999978,0.0,0.2727272727272727,Iris-virginica
0.7999999999999998,0.4374999999999998,0.7499999999999998,0.36363636363636354,Iris-virginica
0.6000000000000001,0.18749999999999978,0.5416666666666667,0.36363636363636354,Iris-virginica
0.7666666666666666,0.875,0.6666666666666663,0.9999999999999998,Iris-virginica
0.5333333333333332,0.625,0.24999999999999978,0.5454545454545454,Iris-virginica
0.5,0.3125,0.33333333333333326,0.45454545454545436,Iris-virginica
0.6333333333333333,0.5,0.41666666666666674,0.6363636363636365,Iris-virginica
0.2666666666666666,0.18749999999999978,0.20833333333333326,0.5454545454545454,Iris-virginica
0.2999999999999998,0.3749999999999998,0.24999999999999978,0.909090909090909,Iris-virginica
0.5,0.625,0.33333333333333326,0.8181818181818181,Iris-virginica
0.5333333333333332,0.5,0.41666666666666674,0.36363636363636354,Iris-virginica
0.9333333333333331,1.0,0.9166666666666667,0.7272727272727273,Iris-virginica
0.9333333333333331,0.25,1.0000000000000002,0.8181818181818181,Iris-virginica
0.3666666666666667,0.0,0.20833333333333326,0.09090909090909083,Iris-virginica
0.6666666666666665,0.625,0.5000000000000002,0.8181818181818181,Iris-virginica
0.23333333333333317,0.3749999999999998,0.16666666666666674,0.5454545454545454,Iris-virginica
0.9333333333333331,0.3749999999999998,0.9166666666666667,0.5454545454545454,Iris-virginica
0.46666666666666634,0.3125,0.16666666666666674,0.36363636363636354,Iris-virginica
0.6000000000000001,0.6875,0.5000000000000002,0.6363636363636365,Iris-virginica
0.7666666666666666,0.625,0.6250000000000002,0.36363636363636354,Iris-virginica
0.4333333333333331,0.3749999999999998,0.125,0.36363636363636354,Iris-virginica
0.3999999999999999,0.5,0.16666666666666674,0.36363636363636354,Iris-virginica
0.5,0.3749999999999998,0.45833333333333326,0.6363636363636365,Iris-virginica
0.7666666666666666,0.5,0.5416666666666667,0.18181818181818188,Iris-virginica
0.8333333333333335,0.3749999999999998,0.6666666666666663,0.45454545454545436,Iris-virginica
1.0,1.0,0.7916666666666667,0.5454545454545454,Iris-virginica
0.5,0.3749999999999998,0.45833333333333326,0.7272727272727273,Iris-virginica
0.46666666666666634,0.3749999999999998,0.24999999999999978,0.09090909090909083,Iris-virginica
0.3999999999999999,0.25,0.45833333333333326,0.0,Iris-virginica
0.9333333333333331,0.5,0.6666666666666663,0.8181818181818181,Iris-virginica
0.46666666666666634,0.75,0.45833333333333326,0.909090909090909,Iris-virginica
0.5,0.5625,0.41666666666666674,0.36363636363636354,Iris-virginica
0.3666666666666667,0.5,0.125,0.36363636363636354,Iris-virginica
0.6666666666666665,0.5625,0.3750000000000002,0.6363636363636365,Iris-virginica
0.6000000000000001,0.5625,0.45833333333333326,0.909090909090909,Iris-virginica
0.6666666666666665,0.5625,0.24999999999999978,0.8181818181818181,Iris-virginica
0.2999999999999998,0.3125,0.24999999999999978,0.45454545454545436,Iris-virginica
0.6333333333333333,0.625,0.5833333333333337,0.8181818181818181,Iris-virginica
0.6000000000000001,0.6875,0.5000000000000002,0.9999999999999998,Iris-virginica
0.6000000000000001,0.5,0.29166666666666674,0.8181818181818181,Iris-virginica
0.46666666666666634,0.18749999999999978,0.20833333333333326,0.45454545454545436,Iris-virginica
0.5333333333333332,0.5,0.29166666666666674,0.5454545454545454,Iris-virginica
0.4333333333333331,0.75,0.3750000000000002,0.8181818181818181,Iris-virginica
0.3333333333333335,0.5,0.24999999999999978,0.36363636363636354,Iris-virginica
